     sbatch-job-name       sbatch-partition            sbatch-nodes     sbatch-ntasks-per-node     sbatch-qos          template        env-model         env-nblock       warmup   nbin_per_core   nmeas_per_bin    print_loop        lat_size       beta      filling          ep_parameter        omega          jump_distance   global_update_distance        global_update         BC_phase                                             
    L14Og15                  intel-sc3-32c           6                    32                  huge                EPSOCZ         EPSOCZ              8              10000        5              800               300            (14,14)          100          0.5                1.5           [1.8:0.2:3.2]         1               2.0                  .true.             0,0
    L12Og15                  intel-sc3-32c           6                    32                  huge                EPSOCZ         EPSOCZ              8              10000        10              1000               400            (12,12)           96          0.5                1.5         [1.8:0.2:3.2]        1                2.0                  .true.             0,0
    L10Og15                  intel-sc3-32c           4                    32                  huge                EPSOCZ         EPSOCZ              8              10000        32            1000               600            (10,10)           88          0.5                1.5          [1.8:0.2:3.2]        1               2.0                  .true.             0,0
    L8Og15                   intel-sc3-32c            2                   32                  huge                EPSOCZ         EPSOCZ              8              20000        50            1000               500            (8,8)           80          0.5                 1.5            [1.8:0.2:3.2]          1              2.0                  .true.             0,0
    L6Og15                   intel-sc3-32c            2                   64                  huge                EPSOCZ         EPSOCZ              8              40000        60            1000               400            (6,6)           76          0.5                  1.5           [1.8:0.2:3.2]         1              2.0                  .true.             0,0
    L14BCOg15                intel-sc3-32c            6                   32                  huge                EPSOCZ         EPSOCZ              8              10000         5              800               300            (14,14)           100          0.5                1.5          [1.8:0.2:3.2]          1               2.0                 .true.              1,1
    L12BCOg15                intel-sc3-32c            6                   32                  huge                EPSOCZ         EPSOCZ              8              10000         10              1000               400            (12,12)           96          0.5                1.5          [1.8:0.2:3.2]          1               2.0                  .true.             1,1
    L10BCOg15                intel-sc3-32c            4                   32                  huge                EPSOCZ         EPSOCZ              8              10000        32             1000               600            (10,10)           88          0.5                1.5          [1.8:0.2:3.2]          1               2.0                  .true.             1,1
    L8BCOg15                 intel-sc3-32c            2                   32                  huge                EPSOCZ         EPSOCZ              8              20000        50             1000               500            (8,8)           80          0.5                 1.5          [1.8:0.2:3.2]          1              2.0                  .true.             1,1
    L6BCOg15                 intel-sc3-32c            2                   64                  huge                EPSOCZ         EPSOCZ              8              40000        60             1000               400            (6,6)           76          0.5                  1.5         [1.8:0.2:3.2]            1            2.0                    .true.             1,1
