************************************************
 ***********************************************
           Epsoc_phonon_along_Z
************************************************
************************************************
 Hamiltonian: H = H_k + \lambda * X1 * i sigma_y J^x + X2 * i sigma_x J^y

 ####################################
 #####  Monte Carlo parameter  #####
 ####################################
 nbin  =               5
 measurements in one_bin              2
 warmup  =              10
 meas_interval  =               1
 meas_timerange  =               0
 total_iterations  =              20
 number of mpi_blocks  =               4
 number of cores per block  =               2
 global update is not used

####################################
 #######  Physical parameter  #######
####################################
 lattice_dimension =            2
 Lt    =             960
 dtau  =    0.100000000000000
 Beta  = dtau*Lt =   96.000000000000000
 lambda, el-phonon coupling =    0.500000000000000
Anti-aidabatic limit, M = 0.0
 disorder =    0.000000000000000
 filling  =    0.500000000000000
 N_up = N_down  =              64

List of observables, averages and errors
 Description: 
   e_PE = -U/2 * (n_up + n_down)^2 = -U/2*(n_up+n_down) - U*n_up*n_down
#--observables--#
  
Name            Index           Average             Error            LError
BFx_BFx            18       -0.52897611        0.24019998        0.28773573
BFx_BFx            19        0.58616064        0.28969215        0.38056224
BFx_BFx            20        0.64248491        0.21002418        0.11017380
BFx_BFx            21        0.33484392        0.24134064        0.31438134
BFx_BFx            22        0.20626139        0.29109631        0.26325154
BFx_BFx            23        0.33719810        0.32229149        0.49810840
BFx_BFx            24        0.65291659        0.16086709        0.08871604
BFx_BFx            25       -0.11587775        0.25188014        0.16309836
BFx_BFx            26        0.39278260        0.35638938        0.29774735
BFx_BFx            27        0.02437398        0.31278598        0.07774676
BFx_BFx            28        0.26425064        0.35322937        0.22851497
BFx_BFx            29       -0.58929770        0.23822392        0.16304752
BFx_BFx            30        0.11908516        0.12734840        0.12839778
BFx_BFx            31       -0.38894330        0.37827930        0.03272203
BFx_BFx            32       -0.45878891        0.30027484        0.30368238
BFx_BFx            33        0.15627596        0.31565402        0.19534072
BFx_BFx            34        0.08540803        0.20776366        0.43722828
BFx_BFx            35       -0.17227439        0.26428736        0.24954171
BFx_BFx            36        0.60265987        0.34194909        0.21477658
BFx_BFx            37        0.03396006        0.31290909        0.12186396
BFx_BFx            38        0.60265987        0.34194909        0.21477658
BFx_BFx            39       -0.17227439        0.26428736        0.24954171
BFx_BFx            40        0.08540803        0.20776366        0.43722828
BFx_BFx            41       -0.11587775        0.25188014        0.16309836
BFx_BFx            42       -0.45878891        0.30027484        0.30368238
BFx_BFx            43       -0.38894330        0.37827930        0.03272203
BFx_BFx            44        0.11908516        0.12734840        0.12839778
BFx_BFx            45       -0.58929770        0.23822392        0.16304752
BFx_BFx            46        0.26425064        0.35322937        0.22851497
BFx_BFx            47        0.02437398        0.31278598        0.07774676
BFx_BFx            48        0.39278260        0.35638938        0.29774735
BFx_BFx            49       -0.21773391        0.37766931        0.13173330
BFx_BFx            50        0.65291659        0.16086709        0.08871604
BFx_BFx            51        0.33719810        0.32229149        0.49810840
BFx_BFx            52        0.20626139        0.29109631        0.26325154
BFx_BFx            53        0.33484392        0.24134064        0.31438134
BFx_BFx            54        0.64248491        0.21002418        0.11017380
BFx_BFx            55        0.58616064        0.28969215        0.38056224
BFx_BFx            56       -0.52897611        0.24019998        0.28773573
BFx_BFx            57       -0.40485237        0.25484812        0.03257729
BFx_BFx            58       -0.73696135        0.47882404        0.05796037
BFx_BFx            59        0.01554119        0.30326144        0.28575790
BFx_BFx            60       -0.31985466        0.26268545        0.05295656
BFx_BFx            61       -0.39313745        0.16975863        0.16015237
BFx_BFx            62       -0.35412241        0.42223386        0.21735240
BFx_BFx            63       -0.04599601        0.25980082        0.01251880
BFx_BFx            64        0.00909651        0.31073103        0.25428309
  
#-----------------------------------------------------------
BFx_BFx_k           1        0.10010575        0.01173862        0.00011500
BFx_BFx_k           2       -0.33031642        0.02162690        0.02790533
BFx_BFx_k           3       -0.04813023        0.01065027        0.00271023
BFx_BFx_k           4       -0.10171899        0.01851306        0.00817832
BFx_BFx_k           5        0.43150853        0.01423066        0.00452303
BFx_BFx_k           6       -0.10171899        0.01851306        0.00817832
BFx_BFx_k           7       -0.04813023        0.01065027        0.00271023
BFx_BFx_k           8       -0.33031642        0.02162690        0.02790533
BFx_BFx_k           9        0.11744568        0.01861128        0.00985140
BFx_BFx_k          10       -0.25113335        0.01637015        0.02575943
BFx_BFx_k          11       -0.01288125        0.01694906        0.00595399
BFx_BFx_k          12       -0.05210081        0.01279968        0.00560148
BFx_BFx_k          13        0.49113098        0.01946944        0.00576753
BFx_BFx_k          14       -0.08027133        0.01936332        0.00750255
BFx_BFx_k          15        0.00519697        0.01824122        0.00175616
BFx_BFx_k          16       -0.25129270        0.01371954        0.00527089
BFx_BFx_k          17        0.13874845        0.02186548        0.01556314
BFx_BFx_k          18       -0.27960655        0.03691595        0.03094124
BFx_BFx_k          19        0.04160635        0.03510434        0.01017859
BFx_BFx_k          20       -0.02112296        0.03673406        0.02734089
BFx_BFx_k          21        0.43282594        0.01574913        0.02663552
BFx_BFx_k          22       -0.07213256        0.03172747        0.04087285
BFx_BFx_k          23        0.03586937        0.03305976        0.04465350
BFx_BFx_k          24       -0.25619689        0.01655577        0.00508452
BFx_BFx_k          25        0.21185353        0.06136505        0.04028165
BFx_BFx_k          26       -0.21566183        0.03030428        0.03340697
BFx_BFx_k          27        0.02336964        0.04577447        0.07398980
BFx_BFx_k          28        0.01996607        0.02451778        0.01384946
BFx_BFx_k          29        0.41858421        0.01674409        0.02272190
BFx_BFx_k          30       -0.06710457        0.02616937        0.00838801
BFx_BFx_k          31       -0.02558198        0.02334026        0.00225398
BFx_BFx_k          32       -0.24249690        0.02806676        0.00156895
BFx_BFx_k          33        0.11317032        0.02484068        0.00244463
BFx_BFx_k          34       -0.28445799        0.03995987        0.03736300
BFx_BFx_k          35       -0.02321761        0.02611353        0.01674268
BFx_BFx_k          36        0.01906353        0.02903610        0.01642227
BFx_BFx_k          37        0.44153554        0.02393786        0.01101380
BFx_BFx_k          38        0.01906353        0.02903610        0.01642227
BFx_BFx_k          39       -0.02321761        0.02611353        0.01674268
BFx_BFx_k          40       -0.28445799        0.03995987        0.03736300
BFx_BFx_k          41        0.21185353        0.06136505        0.04028165
BFx_BFx_k          42       -0.24249690        0.02806676        0.00156895
BFx_BFx_k          43       -0.02558198        0.02334026        0.00225398
BFx_BFx_k          44       -0.06710457        0.02616937        0.00838801
BFx_BFx_k          45        0.41858421        0.01674409        0.02272190
BFx_BFx_k          46        0.01996607        0.02451778        0.01384946
BFx_BFx_k          47        0.02336964        0.04577447        0.07398980
BFx_BFx_k          48       -0.21566183        0.03030428        0.03340697
BFx_BFx_k          49        0.13874845        0.02186548        0.01556314
BFx_BFx_k          50       -0.25619689        0.01655577        0.00508452
BFx_BFx_k          51        0.03586937        0.03305976        0.04465350
BFx_BFx_k          52       -0.07213256        0.03172747        0.04087285
BFx_BFx_k          53        0.43282594        0.01574913        0.02663552
BFx_BFx_k          54       -0.02112296        0.03673406        0.02734089
BFx_BFx_k          55        0.04160635        0.03510434        0.01017859
BFx_BFx_k          56       -0.27960655        0.03691595        0.03094124
BFx_BFx_k          57        0.11744568        0.01861128        0.00985140
BFx_BFx_k          58       -0.25129270        0.01371954        0.00527089
BFx_BFx_k          59        0.00519697        0.01824122        0.00175616
BFx_BFx_k          60       -0.08027133        0.01936332        0.00750255
BFx_BFx_k          61        0.49113098        0.01946944        0.00576753
BFx_BFx_k          62       -0.05210081        0.01279968        0.00560148
BFx_BFx_k          63       -0.01288125        0.01694906        0.00595399
BFx_BFx_k          64       -0.25113335        0.01637015        0.02575943
  
#-----------------------------------------------------------
BFx_BFy             1       -0.22409319        0.21952540        0.14026415
BFx_BFy             2       -0.15267157        0.29652760        0.00738707
BFx_BFy             3        0.21674149        0.41671244        0.49224787
BFx_BFy             4       -0.22502442        0.36648401        0.41022825
BFx_BFy             5        0.71922081        0.34856544        0.65696431
BFx_BFy             6       -0.54058071        0.43882377        0.86803584
BFx_BFy             7        0.01821437        0.31668180        0.58769049
BFx_BFy             8        0.19011744        0.31732763        0.11223773
BFx_BFy             9        0.05849043        0.18815405        0.18641294
BFx_BFy            10        0.49218579        0.21466286        0.04815845
BFx_BFy            11        0.35376148        0.35354651        0.43637929
BFx_BFy            12       -0.21523627        0.34326155        0.22519409
BFx_BFy            13       -0.51028881        0.25742921        0.02406973
BFx_BFy            14        0.37210746        0.29070090        0.25920793
BFx_BFy            15        0.43691323        0.34817540        0.67642605
BFx_BFy            16        0.00012615        0.30496606        0.36687910
BFx_BFy            17       -1.05330782        0.24876106        0.40759474
BFx_BFy            18       -0.15785445        0.38233824        0.53596745
BFx_BFy            19       -0.53484572        0.41724865        0.21896132
BFx_BFy            20       -0.14544398        0.29763686        0.57884636
BFx_BFy            21        0.22006843        0.23560532        0.08015100
BFx_BFy            22       -0.26978799        0.21489684        0.13880118
BFx_BFy            23       -0.31913806        0.30840673        0.17730689
BFx_BFy            24        0.68661237        0.49043584        0.96425803
BFx_BFy            25       -0.17039281        0.21339337        0.22805274
BFx_BFy            26        0.61434726        0.27463114        0.12477258
BFx_BFy            27        0.25880351        0.39542309        0.64298485
BFx_BFy            28       -0.58451726        0.37926513        0.47144975
BFx_BFy            29        0.19197063        0.40466000        0.32694501
BFx_BFy            30        0.69245540        0.36783646        0.01048831
BFx_BFy            31        0.26644617        0.30275879        0.23648989
BFx_BFy            32       -0.11396187        0.32648895        0.58874806
BFx_BFy            33       -0.16808889        0.28302287        0.67457599
BFx_BFy            34       -0.18554888        0.30523616        0.11549386
BFx_BFy            35       -0.67067804        0.33462899        0.43201552
BFx_BFy            36       -0.59470151        0.34412253        0.30886293
BFx_BFy            37        0.01407983        0.28616668        0.38175093
BFx_BFy            38        0.06052679        0.27621776        0.34536395
BFx_BFy            39       -0.44223504        0.31732838        0.33803170
BFx_BFy            40       -0.06844450        0.32748195        0.53287702
BFx_BFy            41       -0.14387828        0.39307455        0.38100041
BFx_BFy            42        0.59570123        0.33868758        0.61402689
BFx_BFy            43       -0.23466313        0.27372379        0.49181222
BFx_BFy            44        0.17454763        0.19821229        0.03647281
BFx_BFy            45       -0.05487069        0.46988700        0.43205493
BFx_BFy            46        0.15891601        0.41423593        0.85793525
BFx_BFy            47       -0.10288258        0.38422188        0.93985230
BFx_BFy            48        0.29675296        0.42147018        0.59004171
BFx_BFy            49        0.17233031        0.21949187        0.16702002
BFx_BFy            50       -0.70122794        0.41559309        0.61710615
BFx_BFy            51        0.08091026        0.30541441        0.01529255
BFx_BFy            52       -0.10940155        0.50354079        0.38774974
BFx_BFy            53        0.54537467        0.40392958        0.20165270
BFx_BFy            54       -0.87156873        0.42957193        0.00360866
BFx_BFy            55       -0.17459979        0.26518896        0.15621334
BFx_BFy            56        0.15812032        0.22109869        0.11282036
BFx_BFy            57       -0.63915074        0.30074156        0.03839245
BFx_BFy            58        0.27992311        0.27527576        0.21223221
BFx_BFy            59        0.03293253        0.35689358        0.00177588
BFx_BFy            60        0.54720003        0.30883186        0.41269807
BFx_BFy            61       -0.49418072        0.22645711        0.05412771
BFx_BFy            62       -0.04639943        0.46376764        0.73294286
BFx_BFy            63        0.25415507        0.26672756        0.36297967
BFx_BFy            64       -0.41403526        0.34587031        0.32430928
  
#-----------------------------------------------------------
BFx_BFy_k           1        0.10169435        0.01192490        0.00011682
BFx_BFy_k           2       -0.33555826        0.02197010        0.02834817
BFx_BFy_k           3       -0.04889402        0.01081928        0.00275324
BFx_BFy_k           4       -0.10333318        0.01880685        0.00830811
BFx_BFy_k           5        0.43835620        0.01445649        0.00459481
BFx_BFy_k           6       -0.10333318        0.01880685        0.00830811
BFx_BFy_k           7       -0.04889402        0.01081928        0.00275324
BFx_BFy_k           8       -0.33555826        0.02197010        0.02834817
BFx_BFy_k           9        0.11930945        0.01890662        0.01000773
BFx_BFy_k          10       -0.25511862        0.01662993        0.02616821
BFx_BFy_k          11       -0.01308567        0.01721803        0.00604848
BFx_BFy_k          12       -0.05292761        0.01300280        0.00569037
BFx_BFy_k          13        0.49892481        0.01977841        0.00585905
BFx_BFy_k          14       -0.08154516        0.01967060        0.00762161
BFx_BFy_k          15        0.00527944        0.01853069        0.00178403
BFx_BFy_k          16       -0.25528050        0.01393726        0.00535454
BFx_BFy_k          17        0.14095027        0.02221247        0.01581011
BFx_BFy_k          18       -0.28404367        0.03750177        0.03143225
BFx_BFy_k          19        0.04226660        0.03566141        0.01034011
BFx_BFy_k          20       -0.02145816        0.03731700        0.02777477
BFx_BFy_k          21        0.43969452        0.01599905        0.02705820
BFx_BFy_k          22       -0.07327724        0.03223096        0.04152146
BFx_BFy_k          23        0.03643858        0.03358439        0.04536211
BFx_BFy_k          24       -0.26026251        0.01681850        0.00516521
BFx_BFy_k          25        0.21521546        0.06233886        0.04092089
BFx_BFy_k          26       -0.21908420        0.03078518        0.03393711
BFx_BFy_k          27        0.02374050        0.04650087        0.07516396
BFx_BFy_k          28        0.02028292        0.02490686        0.01406924
BFx_BFy_k          29        0.42522678        0.01700981        0.02308247
BFx_BFy_k          30       -0.06816946        0.02658466        0.00852112
BFx_BFy_k          31       -0.02598795        0.02371065        0.00228975
BFx_BFy_k          32       -0.24634511        0.02851216        0.00159385
BFx_BFy_k          33        0.11496624        0.02523488        0.00248343
BFx_BFy_k          34       -0.28897210        0.04059400        0.03795592
BFx_BFy_k          35       -0.02358605        0.02652793        0.01700837
BFx_BFy_k          36        0.01936605        0.02949688        0.01668288
BFx_BFy_k          37        0.44854233        0.02431774        0.01118858
BFx_BFy_k          38        0.01936605        0.02949688        0.01668288
BFx_BFy_k          39       -0.02358605        0.02652793        0.01700837
BFx_BFy_k          40       -0.28897210        0.04059400        0.03795592
BFx_BFy_k          41        0.21521546        0.06233886        0.04092089
BFx_BFy_k          42       -0.24634511        0.02851216        0.00159385
BFx_BFy_k          43       -0.02598795        0.02371065        0.00228975
BFx_BFy_k          44       -0.06816946        0.02658466        0.00852112
BFx_BFy_k          45        0.42522678        0.01700981        0.02308247
BFx_BFy_k          46        0.02028292        0.02490686        0.01406924
BFx_BFy_k          47        0.02374050        0.04650087        0.07516396
BFx_BFy_k          48       -0.21908420        0.03078518        0.03393711
BFx_BFy_k          49        0.14095027        0.02221247        0.01581011
BFx_BFy_k          50       -0.26026251        0.01681850        0.00516521
BFx_BFy_k          51        0.03643858        0.03358439        0.04536211
BFx_BFy_k          52       -0.07327724        0.03223096        0.04152146
BFx_BFy_k          53        0.43969452        0.01599905        0.02705820
BFx_BFy_k          54       -0.02145816        0.03731700        0.02777477
BFx_BFy_k          55        0.04226660        0.03566141        0.01034011
BFx_BFy_k          56       -0.28404367        0.03750177        0.03143225
BFx_BFy_k          57        0.11930945        0.01890662        0.01000773
BFx_BFy_k          58       -0.25528050        0.01393726        0.00535454
BFx_BFy_k          59        0.00527944        0.01853069        0.00178403
BFx_BFy_k          60       -0.08154516        0.01967060        0.00762161
BFx_BFy_k          61        0.49892481        0.01977841        0.00585905
BFx_BFy_k          62       -0.05292761        0.01300280        0.00569037
BFx_BFy_k          63       -0.01308567        0.01721803        0.00604848
BFx_BFy_k          64       -0.25511862        0.01662993        0.02616821
  
#-----------------------------------------------------------
BFy_BFy             1       10.60865429        0.40718472        1.00361434
BFy_BFy             2        0.04214914        0.11561752        0.01340034
BFy_BFy             3        0.05400063        0.24940939        0.18951510
BFy_BFy             4        0.23881124        0.33204263        0.06695178
BFy_BFy             5       -0.30777009        0.60504333        0.81274566
BFy_BFy             6        0.23881124        0.33204263        0.06695178
BFy_BFy             7        0.05400063        0.24940939        0.18951510
BFy_BFy             8        0.04214914        0.11561752        0.01340034
BFy_BFy             9       -0.63154016        0.24909320        0.47109559
BFy_BFy            10        0.13935456        0.31296738        0.39333607
BFy_BFy            11       -0.10668297        0.30105221        0.35029587
BFy_BFy            12        0.56993193        0.48588461        0.06838948
BFy_BFy            13        0.30457868        0.25209798        0.14850649
BFy_BFy            14        0.28986736        0.31780884        0.36024799
BFy_BFy            15        0.14089315        0.27771872        0.03327763
BFy_BFy            16        0.51269090        0.38770369        0.65947120
BFy_BFy            17        0.59815560        0.34646287        0.44044825
BFy_BFy            18        0.41064171        0.25399562        0.16113210
BFy_BFy            19        0.03159363        0.30377276        0.62530055
BFy_BFy            20        0.06157541        0.37891251        0.28038168
BFy_BFy            21        0.11535157        0.36337396        0.24600803
BFy_BFy            22        0.10993282        0.33450542        0.29589631
BFy_BFy            23        0.03810677        0.32752144        0.44338563
BFy_BFy            24        0.67823556        0.27134127        0.16593908
BFy_BFy            25       -0.80348433        0.47926486        0.94416961
BFy_BFy            26       -0.48508595        0.31024502        0.40582008
BFy_BFy            27        0.11605036        0.32142546        0.23065162
BFy_BFy            28        0.42054572        0.35082481        0.52246870
BFy_BFy            29        0.24984363        0.37077866        0.37071830
BFy_BFy            30       -0.49047251        0.23858043        0.17583327
BFy_BFy            31        0.09950510        0.43714799        0.41352039
BFy_BFy            32       -0.14060369        0.26777085        0.07386817
BFy_BFy            33        0.33764522        0.37332955        0.19421197
BFy_BFy            34       -0.04824914        0.31961776        0.35924762
BFy_BFy            35       -0.73895176        0.31397451        0.40890472
BFy_BFy            36        0.12882007        0.28136543        0.09344225
BFy_BFy            37       -0.25024085        0.43466203        0.47067567
BFy_BFy            38        0.12882007        0.28136543        0.09344225
BFy_BFy            39       -0.73895176        0.31397451        0.40890472
BFy_BFy            40       -0.04824914        0.31961776        0.35924762
BFy_BFy            41       -0.80348433        0.47926486        0.94416961
BFy_BFy            42       -0.14060369        0.26777085        0.07386817
BFy_BFy            43        0.09950510        0.43714799        0.41352039
BFy_BFy            44       -0.49047251        0.23858043        0.17583327
BFy_BFy            45        0.24984363        0.37077866        0.37071830
BFy_BFy            46        0.42054572        0.35082481        0.52246870
BFy_BFy            47        0.11605036        0.32142546        0.23065162
BFy_BFy            48       -0.48508595        0.31024502        0.40582008
BFy_BFy            49        0.59815560        0.34646287        0.44044825
BFy_BFy            50        0.67823556        0.27134127        0.16593908
BFy_BFy            51        0.03810677        0.32752144        0.44338563
BFy_BFy            52        0.10993282        0.33450542        0.29589631
BFy_BFy            53        0.11535157        0.36337396        0.24600803
BFy_BFy            54        0.06157541        0.37891251        0.28038168
BFy_BFy            55        0.03159363        0.30377276        0.62530055
BFy_BFy            56        0.41064171        0.25399562        0.16113210
BFy_BFy            57       -0.63154016        0.24909320        0.47109559
BFy_BFy            58        0.51269090        0.38770369        0.65947120
BFy_BFy            59        0.14089315        0.27771872        0.03327763
BFy_BFy            60        0.28986736        0.31780884        0.36024799
BFy_BFy            61        0.30457868        0.25209798        0.14850649
BFy_BFy            62        0.56993193        0.48588461        0.06838948
BFy_BFy            63       -0.10668297        0.30105221        0.35029587
BFy_BFy            64        0.13935456        0.31296738        0.39333607
  
#-----------------------------------------------------------
BFy_BFy_k           1        0.10169473        0.01192494        0.00011683
BFy_BFy_k           2       -0.33555954        0.02197018        0.02834828
BFy_BFy_k           3       -0.04889420        0.01081932        0.00275325
BFy_BFy_k           4       -0.10333357        0.01880692        0.00830814
BFy_BFy_k           5        0.43835787        0.01445655        0.00459483
BFy_BFy_k           6       -0.10333357        0.01880692        0.00830814
BFy_BFy_k           7       -0.04889420        0.01081932        0.00275325
BFy_BFy_k           8       -0.33555954        0.02197018        0.02834828
BFy_BFy_k           9        0.11930990        0.01890670        0.01000777
BFy_BFy_k          10       -0.25511959        0.01662999        0.02616831
BFy_BFy_k          11       -0.01308572        0.01721809        0.00604850
BFy_BFy_k          12       -0.05292781        0.01300285        0.00569039
BFy_BFy_k          13        0.49892671        0.01977848        0.00585907
BFy_BFy_k          14       -0.08154547        0.01967067        0.00762164
BFy_BFy_k          15        0.00527946        0.01853076        0.00178404
BFy_BFy_k          16       -0.25528147        0.01393731        0.00535456
BFy_BFy_k          17        0.14095080        0.02221255        0.01581017
BFy_BFy_k          18       -0.28404475        0.03750191        0.03143237
BFy_BFy_k          19        0.04226676        0.03566155        0.01034015
BFy_BFy_k          20       -0.02145824        0.03731714        0.02777488
BFy_BFy_k          21        0.43969620        0.01599911        0.02705831
BFy_BFy_k          22       -0.07327752        0.03223108        0.04152162
BFy_BFy_k          23        0.03643872        0.03358452        0.04536228
BFy_BFy_k          24       -0.26026350        0.01681856        0.00516523
BFy_BFy_k          25        0.21521628        0.06233910        0.04092104
BFy_BFy_k          26       -0.21908504        0.03078530        0.03393724
BFy_BFy_k          27        0.02374059        0.04650105        0.07516424
BFy_BFy_k          28        0.02028299        0.02490696        0.01406929
BFy_BFy_k          29        0.42522840        0.01700987        0.02308256
BFy_BFy_k          30       -0.06816972        0.02658476        0.00852115
BFy_BFy_k          31       -0.02598805        0.02371074        0.00228976
BFy_BFy_k          32       -0.24634605        0.02851226        0.00159385
BFy_BFy_k          33        0.11496668        0.02523497        0.00248344
BFy_BFy_k          34       -0.28897320        0.04059416        0.03795606
BFy_BFy_k          35       -0.02358614        0.02652803        0.01700843
BFy_BFy_k          36        0.01936613        0.02949699        0.01668294
BFy_BFy_k          37        0.44854404        0.02431783        0.01118863
BFy_BFy_k          38        0.01936613        0.02949699        0.01668294
BFy_BFy_k          39       -0.02358614        0.02652803        0.01700843
BFy_BFy_k          40       -0.28897320        0.04059416        0.03795606
BFy_BFy_k          41        0.21521628        0.06233910        0.04092104
BFy_BFy_k          42       -0.24634605        0.02851226        0.00159385
BFy_BFy_k          43       -0.02598805        0.02371074        0.00228976
BFy_BFy_k          44       -0.06816972        0.02658476        0.00852115
BFy_BFy_k          45        0.42522840        0.01700987        0.02308256
BFy_BFy_k          46        0.02028299        0.02490696        0.01406929
BFy_BFy_k          47        0.02374059        0.04650105        0.07516424
BFy_BFy_k          48       -0.21908504        0.03078530        0.03393724
BFy_BFy_k          49        0.14095080        0.02221255        0.01581017
BFy_BFy_k          50       -0.26026350        0.01681856        0.00516523
BFy_BFy_k          51        0.03643872        0.03358452        0.04536228
BFy_BFy_k          52       -0.07327752        0.03223108        0.04152162
BFy_BFy_k          53        0.43969620        0.01599911        0.02705831
BFy_BFy_k          54       -0.02145824        0.03731714        0.02777488
BFy_BFy_k          55        0.04226676        0.03566155        0.01034015
BFy_BFy_k          56       -0.28404475        0.03750191        0.03143237
BFy_BFy_k          57        0.11930990        0.01890670        0.01000777
BFy_BFy_k          58       -0.25528147        0.01393731        0.00535456
BFy_BFy_k          59        0.00527946        0.01853076        0.00178404
BFy_BFy_k          60       -0.08154547        0.01967067        0.00762164
BFy_BFy_k          61        0.49892671        0.01977848        0.00585907
BFy_BFy_k          62       -0.05292781        0.01300285        0.00569039
BFy_BFy_k          63       -0.01308572        0.01721809        0.00604850
BFy_BFy_k          64       -0.25511959        0.01662999        0.02616831
  
#-----------------------------------------------------------
BFxy_BFxy           1      109.55901733       10.22269591       22.02661256
BFxy_BFxy           2        1.47248525        2.12431936        1.68434744
BFxy_BFxy           3       -6.35240542        3.45502960        5.33069906
BFxy_BFxy           4       -2.98954119        1.50885832        0.98358601
BFxy_BFxy           5        5.29348908        3.04843212        0.34572774
BFxy_BFxy           6       -2.98954119        1.50885832        0.98358601
BFxy_BFxy           7       -6.35240542        3.45502960        5.33069906
BFxy_BFxy           8        1.47248525        2.12431936        1.68434744
BFxy_BFxy           9       -2.15659129        4.26342738        0.71489634
BFxy_BFxy          10       -1.91147210        1.97845608        2.73342826
BFxy_BFxy          11       -2.20622905        1.93106628        0.71044516
BFxy_BFxy          12        3.08564226        2.55022029        2.44341723
BFxy_BFxy          13        1.97670185        2.05941156        1.10283461
BFxy_BFxy          14        2.42339911        1.25010778        0.28670824
BFxy_BFxy          15        1.38904910        2.52447772        1.95383908
BFxy_BFxy          16       -1.18626109        2.29042417        5.18299820
BFxy_BFxy          17       -3.03014091        1.82639478        3.39554224
BFxy_BFxy          18        1.43812449        5.98272494        4.70632562
BFxy_BFxy          19       -3.81621255        2.04709242        2.97366331
BFxy_BFxy          20       -0.67257963        2.88648606        4.75264816
BFxy_BFxy          21       -6.34565083        3.18894754        6.16319096
BFxy_BFxy          22        2.37072826        2.90588143        4.46726127
BFxy_BFxy          23        7.13033997        3.95072145        6.13346214
BFxy_BFxy          24       -5.13512756        2.00996258        2.27814051
BFxy_BFxy          25       -7.77285395        3.61859315        3.70539594
BFxy_BFxy          26        0.29913770        3.06430634        1.05483581
BFxy_BFxy          27        5.84242896        2.45121218        1.28278298
BFxy_BFxy          28       -2.99359560        2.04328581        4.07645237
BFxy_BFxy          29        0.27071177        2.43365631        1.70670065
BFxy_BFxy          30       -5.40821887        3.59887507        2.07103500
BFxy_BFxy          31       -1.13329411        2.77732294        2.05601973
BFxy_BFxy          32       -0.93746622        2.74592165        0.50151214
BFxy_BFxy          33       -2.77711234        3.05331861        1.99909813
BFxy_BFxy          34        1.77723932        2.23013956        5.45795313
BFxy_BFxy          35        0.71640336        3.13059124        2.08839746
BFxy_BFxy          36        1.69374600        3.50622189        0.94264273
BFxy_BFxy          37       -6.22298977        3.24634649        4.72553703
BFxy_BFxy          38        1.69374600        3.50622189        0.94264273
BFxy_BFxy          39        0.71640336        3.13059124        2.08839746
BFxy_BFxy          40        1.77723932        2.23013956        5.45795313
BFxy_BFxy          41       -7.77285395        3.61859315        3.70539594
BFxy_BFxy          42       -0.93746622        2.74592165        0.50151214
BFxy_BFxy          43       -1.13329411        2.77732294        2.05601973
BFxy_BFxy          44       -5.40821887        3.59887507        2.07103500
BFxy_BFxy          45        0.27071177        2.43365631        1.70670065
BFxy_BFxy          46       -2.99359560        2.04328581        4.07645237
BFxy_BFxy          47        5.84242896        2.45121218        1.28278298
BFxy_BFxy          48        0.29913770        3.06430634        1.05483581
BFxy_BFxy          49       -3.03014091        1.82639478        3.39554224
BFxy_BFxy          50       -5.13512756        2.00996258        2.27814051
