************************************************
 ***********************************************
           Epsoc_phonon_along_Z
************************************************
************************************************
 Hamiltonian: H = H_k + \lambda * X1 * i sigma_y J^x + X2 * i sigma_x J^y

 ####################################
 #####  Monte Carlo parameter  #####
 ####################################
 nbin  =               5
 measurements in one_bin              2
 warmup  =              10
 meas_interval  =               1
 meas_timerange  =               0
 total_iterations  =              20
 number of mpi_blocks  =               4
 number of cores per block  =               2
 global update is not used

####################################
 #######  Physical parameter  #######
####################################
 lattice_dimension =            2
 Lt    =             960
 dtau  =    0.100000000000000
 Beta  = dtau*Lt =   96.000000000000000
 lambda, el-phonon coupling =    0.700000000000000
Anti-aidabatic limit, M = 0.0
 disorder =    0.000000000000000
 filling  =    0.500000000000000
 N_up = N_down  =              64

List of observables, averages and errors
 Description: 
   e_PE = -U/2 * (n_up + n_down)^2 = -U/2*(n_up+n_down) - U*n_up*n_down
#--observables--#
  
Name            Index           Average             Error            LError
BFy_BFy            19        0.02292101        0.23270286        0.20946590
BFy_BFy            20        0.03979592        0.42439980        0.16800923
BFy_BFy            21       -0.67389899        0.28654239        0.36795646
BFy_BFy            22        0.34326111        0.28500692        0.14403626
BFy_BFy            23        0.34764017        0.21202908        0.07707416
BFy_BFy            24       -0.26216133        0.39834720        0.61554181
BFy_BFy            25       -0.40677907        0.30129037        0.05902295
BFy_BFy            26        0.11678789        0.25412733        0.07480123
BFy_BFy            27       -0.22964630        0.28505455        0.25831266
BFy_BFy            28       -0.41437071        0.25132721        0.37518987
BFy_BFy            29       -0.11554669        0.31427146        0.35080093
BFy_BFy            30       -0.09032945        0.30372147        0.07409135
BFy_BFy            31        0.03056613        0.35152785        0.24251261
BFy_BFy            32       -0.15841191        0.36815982        0.76060421
BFy_BFy            33       -0.34508497        0.48404645        0.53563856
BFy_BFy            34        0.02222062        0.31281107        0.34915225
BFy_BFy            35       -0.08133420        0.31323808        0.06803041
BFy_BFy            36       -0.00481592        0.35535519        0.51102457
BFy_BFy            37        0.04943998        0.29598850        0.11406184
BFy_BFy            38       -0.00481592        0.35535519        0.51102457
BFy_BFy            39       -0.08133420        0.31323808        0.06803041
BFy_BFy            40        0.02222062        0.31281107        0.34915225
BFy_BFy            41       -0.40677907        0.30129037        0.05902295
BFy_BFy            42       -0.15841191        0.36815982        0.76060421
BFy_BFy            43        0.03056613        0.35152785        0.24251261
BFy_BFy            44       -0.09032945        0.30372147        0.07409135
BFy_BFy            45       -0.11554669        0.31427146        0.35080093
BFy_BFy            46       -0.41437071        0.25132721        0.37518987
BFy_BFy            47       -0.22964630        0.28505455        0.25831266
BFy_BFy            48        0.11678789        0.25412733        0.07480123
BFy_BFy            49       -0.52829314        0.39190921        0.29389176
BFy_BFy            50       -0.26216133        0.39834720        0.61554181
BFy_BFy            51        0.34764017        0.21202908        0.07707416
BFy_BFy            52        0.34326111        0.28500692        0.14403626
BFy_BFy            53       -0.67389899        0.28654239        0.36795646
BFy_BFy            54        0.03979592        0.42439980        0.16800923
BFy_BFy            55        0.02292101        0.23270286        0.20946590
BFy_BFy            56        0.88239849        0.17782882        0.16421000
BFy_BFy            57       -0.14580131        0.28688926        0.58857528
BFy_BFy            58        0.27820433        0.49797084        0.66733536
BFy_BFy            59       -0.56105063        0.27841348        0.38822956
BFy_BFy            60        0.07973222        0.37090744        0.00547179
BFy_BFy            61        0.34270631        0.41932653        0.16928494
BFy_BFy            62       -0.12813790        0.51908656        0.40118912
BFy_BFy            63        0.09622835        0.29766843        0.24767493
BFy_BFy            64        0.22194599        0.29217937        0.13055332
  
#-----------------------------------------------------------
BFy_BFy_k           1        0.13511267        0.01671820        0.01224808
BFy_BFy_k           2       -0.31646073        0.03868332        0.01211643
BFy_BFy_k           3       -0.00709266        0.02237550        0.00799203
BFy_BFy_k           4       -0.09604186        0.03157395        0.00429309
BFy_BFy_k           5        0.45427508        0.02419788        0.02173576
BFy_BFy_k           6       -0.09604186        0.03157395        0.00429309
BFy_BFy_k           7       -0.00709266        0.02237550        0.00799203
BFy_BFy_k           8       -0.31646073        0.03868332        0.01211643
BFy_BFy_k           9        0.15537166        0.02524542        0.04760217
BFy_BFy_k          10       -0.30498163        0.01709331        0.02939560
BFy_BFy_k          11        0.04350630        0.01798113        0.02363671
BFy_BFy_k          12       -0.07117621        0.01915662        0.00699871
BFy_BFy_k          13        0.50121063        0.02654309        0.01997243
BFy_BFy_k          14       -0.07795311        0.02212958        0.03611410
BFy_BFy_k          15        0.01767047        0.01581783        0.01055417
BFy_BFy_k          16       -0.28813410        0.02107109        0.00392794
BFy_BFy_k          17        0.15948889        0.03399592        0.02140383
BFy_BFy_k          18       -0.20211370        0.01610301        0.01407077
BFy_BFy_k          19       -0.03557139        0.02481464        0.02993056
BFy_BFy_k          20       -0.03808082        0.02730922        0.00241119
BFy_BFy_k          21        0.51273232        0.03233943        0.00849264
BFy_BFy_k          22       -0.01952073        0.04520140        0.07270635
BFy_BFy_k          23        0.00356764        0.03651896        0.01000703
BFy_BFy_k          24       -0.32059533        0.02730498        0.03347998
BFy_BFy_k          25        0.14301919        0.02168735        0.03177317
BFy_BFy_k          26       -0.30890260        0.01970187        0.00139141
BFy_BFy_k          27        0.01490389        0.03325557        0.04108163
BFy_BFy_k          28       -0.03168057        0.04059361        0.07161524
BFy_BFy_k          29        0.46185519        0.01873779        0.00593378
