************************************************
 ***********************************************
           Epsoc_phonon_along_Z
************************************************
************************************************
 Hamiltonian: H = H_k + \lambda * X1 * i sigma_y J^x + X2 * i sigma_x J^y

 ####################################
 #####  Monte Carlo parameter  #####
 ####################################
 nbin  =               5
 measurements in one_bin              2
 warmup  =              10
 meas_interval  =               1
 meas_timerange  =               0
 total_iterations  =              20
 number of mpi_blocks  =               4
 number of cores per block  =               2
 global update is not used

####################################
 #######  Physical parameter  #######
####################################
 lattice_dimension =            2
 Lt    =             960
 dtau  =    0.100000000000000
 Beta  = dtau*Lt =   96.000000000000000
 lambda, el-phonon coupling =    0.900000000000000
Anti-aidabatic limit, M = 0.0
 disorder =    0.000000000000000
 filling  =    0.500000000000000
 N_up = N_down  =              64

List of observables, averages and errors
 Description: 
   e_PE = -U/2 * (n_up + n_down)^2 = -U/2*(n_up+n_down) - U*n_up*n_down
#--observables--#
  
Name            Index           Average             Error            LError
BFx_BFy_k          13        0.49029216        0.01698503        0.00000000
BFx_BFy_k          14       -0.07308103        0.01873324        0.00000000
BFx_BFy_k          15        0.03072397        0.00793858        0.00000000
BFx_BFy_k          16       -0.31578211        0.01187371        0.00000000
BFx_BFy_k          17        0.21257164        0.02750520        0.00000000
BFx_BFy_k          18       -0.37374776        0.04226463        0.00000000
BFx_BFy_k          19       -0.04128468        0.01063119        0.00000000
BFx_BFy_k          20       -0.06348545        0.01947389        0.00000000
BFx_BFy_k          21        0.50300482        0.03900731        0.00000000
BFx_BFy_k          22       -0.00443512        0.01211449        0.00000000
BFx_BFy_k          23       -0.00791793        0.03928913        0.00000000
BFx_BFy_k          24       -0.29826964        0.01784355        0.00000000
BFx_BFy_k          25        0.15641992        0.02878044        0.00000000
BFx_BFy_k          26       -0.28642943        0.02590833        0.00000000
BFx_BFy_k          27        0.02126035        0.03730666        0.00000000
BFx_BFy_k          28        0.00421392        0.01633034        0.00000000
BFx_BFy_k          29        0.53134666        0.02995839        0.00000000
BFx_BFy_k          30       -0.07063652        0.03556068        0.00000000
BFx_BFy_k          31        0.09121255        0.04854749        0.00000000
BFx_BFy_k          32       -0.26641309        0.01732795        0.00000000
BFx_BFy_k          33        0.10999262        0.04438597        0.00000000
BFx_BFy_k          34       -0.38624149        0.05393258        0.00000000
BFx_BFy_k          35        0.08418071        0.06364833        0.00000000
BFx_BFy_k          36       -0.01735575        0.02114713        0.00000000
BFx_BFy_k          37        0.48153017        0.03483116        0.00000000
BFx_BFy_k          38       -0.01735575        0.02114713        0.00000000
BFx_BFy_k          39        0.08418071        0.06364833        0.00000000
BFx_BFy_k          40       -0.38624149        0.05393258        0.00000000
BFx_BFy_k          41        0.15641992        0.02878044        0.00000000
BFx_BFy_k          42       -0.26641309        0.01732795        0.00000000
BFx_BFy_k          43        0.09121255        0.04854749        0.00000000
BFx_BFy_k          44       -0.07063652        0.03556068        0.00000000
BFx_BFy_k          45        0.53134666        0.02995839        0.00000000
BFx_BFy_k          46        0.00421392        0.01633034        0.00000000
BFx_BFy_k          47        0.02126035        0.03730666        0.00000000
BFx_BFy_k          48       -0.28642943        0.02590833        0.00000000
BFx_BFy_k          49        0.21257164        0.02750520        0.00000000
BFx_BFy_k          50       -0.29826964        0.01784355        0.00000000
BFx_BFy_k          51       -0.00791793        0.03928913        0.00000000
BFx_BFy_k          52       -0.00443512        0.01211449        0.00000000
BFx_BFy_k          53        0.50300482        0.03900731        0.00000000
BFx_BFy_k          54       -0.06348545        0.01947389        0.00000000
BFx_BFy_k          55       -0.04128468        0.01063119        0.00000000
BFx_BFy_k          56       -0.37374776        0.04226463        0.00000000
BFx_BFy_k          57        0.13035529        0.02012943        0.00000000
BFx_BFy_k          58       -0.31578211        0.01187371        0.00000000
BFx_BFy_k          59        0.03072397        0.00793858        0.00000000
BFx_BFy_k          60       -0.07308103        0.01873324        0.00000000
BFx_BFy_k          61        0.49029216        0.01698503        0.00000000
BFx_BFy_k          62       -0.10656033        0.02303506        0.00000000
BFx_BFy_k          63       -0.03197873        0.01119988        0.00000000
BFx_BFy_k          64       -0.34497813        0.00512284        0.00000000
  
#-----------------------------------------------------------
BFy_BFy             1       10.58780549        0.50917117        0.00000000
BFy_BFy             2       -0.33323592        0.07050804        0.00000000
BFy_BFy             3       -0.45010939        0.18224807        0.00000000
BFy_BFy             4       -0.41334369        0.29379261        0.00000000
BFy_BFy             5       -0.89893570        0.29248775        0.00000000
BFy_BFy             6       -0.41334369        0.29379261        0.00000000
BFy_BFy             7       -0.45010939        0.18224807        0.00000000
BFy_BFy             8       -0.33323592        0.07050804        0.00000000
BFy_BFy             9        0.10779761        0.18467179        0.00000000
BFy_BFy            10        0.23636594        0.27834818        0.00000000
BFy_BFy            11       -0.62894951        0.29480793        0.00000000
BFy_BFy            12        0.21191633        0.22363858        0.00000000
BFy_BFy            13       -0.03707992        0.19298894        0.00000000
BFy_BFy            14       -0.07449294        0.24035154        0.00000000
BFy_BFy            15        0.16923998        0.46056879        0.00000000
BFy_BFy            16       -0.29618969        0.16432104        0.00000000
BFy_BFy            17       -0.02897284        0.26615001        0.00000000
BFy_BFy            18        0.42802208        0.06224138        0.00000000
BFy_BFy            19       -0.30296937        0.19361490        0.00000000
BFy_BFy            20        0.65432953        0.20282948        0.00000000
BFy_BFy            21        0.14200184        0.25478092        0.00000000
BFy_BFy            22       -0.87188652        0.17153603        0.00000000
BFy_BFy            23       -0.04145920        0.25178676        0.00000000
BFy_BFy            24        0.85209976        0.38273449        0.00000000
BFy_BFy            25       -0.71948596        0.13942500        0.00000000
BFy_BFy            26        0.16160907        0.16147915        0.00000000
BFy_BFy            27        0.38596502        0.30240012        0.00000000
BFy_BFy            28       -0.39757188        0.12127034        0.00000000
BFy_BFy            29        0.09753524        0.31816018        0.00000000
BFy_BFy            30       -0.08468145        0.46440233        0.00000000
BFy_BFy            31       -1.13520929        0.39608699        0.00000000
BFy_BFy            32        0.10860200        0.23284091        0.00000000
BFy_BFy            33       -0.46201458        0.27375036        0.00000000
BFy_BFy            34       -0.34193736        0.27786822        0.00000000
BFy_BFy            35        0.26191362        0.32905546        0.00000000
BFy_BFy            36        0.49681142        0.17126591        0.00000000
BFy_BFy            37       -0.48100378        0.40153742        0.00000000
BFy_BFy            38        0.49681142        0.17126591        0.00000000
BFy_BFy            39        0.26191362        0.32905546        0.00000000
BFy_BFy            40       -0.34193736        0.27786822        0.00000000
BFy_BFy            41       -0.71948596        0.13942500        0.00000000
BFy_BFy            42        0.10860200        0.23284091        0.00000000
BFy_BFy            43       -1.13520929        0.39608699        0.00000000
BFy_BFy            44       -0.08468145        0.46440233        0.00000000
BFy_BFy            45        0.09753524        0.31816018        0.00000000
BFy_BFy            46       -0.39757188        0.12127034        0.00000000
BFy_BFy            47        0.38596502        0.30240012        0.00000000
BFy_BFy            48        0.16160907        0.16147915        0.00000000
BFy_BFy            49       -0.02897284        0.26615001        0.00000000
BFy_BFy            50        0.85209976        0.38273449        0.00000000
BFy_BFy            51       -0.04145920        0.25178676        0.00000000
BFy_BFy            52       -0.87188652        0.17153603        0.00000000
BFy_BFy            53        0.14200184        0.25478092        0.00000000
BFy_BFy            54        0.65432953        0.20282948        0.00000000
BFy_BFy            55       -0.30296937        0.19361490        0.00000000
BFy_BFy            56        0.42802208        0.06224138        0.00000000
BFy_BFy            57        0.10779761        0.18467179        0.00000000
BFy_BFy            58       -0.29618969        0.16432104        0.00000000
BFy_BFy            59        0.16923998        0.46056879        0.00000000
BFy_BFy            60       -0.07449294        0.24035154        0.00000000
BFy_BFy            61       -0.03707992        0.19298894        0.00000000
BFy_BFy            62        0.21191633        0.22363858        0.00000000
BFy_BFy            63       -0.62894951        0.29480793        0.00000000
BFy_BFy            64        0.23636594        0.27834818        0.00000000
  
#-----------------------------------------------------------
BFy_BFy_k           1        0.13773736        0.02311281        0.00000000
BFy_BFy_k           2       -0.29279935        0.01504258        0.00000000
