    0.427999647705    0.441254377496
    0.269255213537    0.149987627665
    0.272639821404    0.134841985907
    0.302018307822    0.157524470757
    0.299370611311    0.184102484619
    0.262568862627    0.104782071368
    0.310320702625    0.193648831024
    0.304516705925    0.216259596219
    0.254894526404    0.065668902933
    0.293272977473    0.129074548903
    0.280745228483    0.150975085157
    0.293272977473    0.129074548903
    0.254894526404    0.065668902933
    0.304516705925    0.216259596219
    0.310320702625    0.193648831024
    0.262568862627    0.104782071368
    0.299370611311    0.184102484619
    0.302018307822    0.157524470757
    0.272639821404    0.134841985907
    0.269255213537    0.149987627665
