    0.000000005464    0.000000005464
    0.002772699565    0.002772699565
    0.007894548014    0.007894548014
    0.009232130792    0.009232130792
    0.004842570484    0.004842570484
    0.000000002786    0.000000002786
    0.009173901360    0.009173901360
    0.035560696224    0.035560696224
    0.074778221180    0.074778221180
    0.110529323599    0.110529323599
    0.625000000000    0.625000000000
    0.110529323599    0.110529323599
    0.074778221180    0.074778221180
    0.035560696224    0.035560696224
    0.009173901360    0.009173901360
    0.000000002786    0.000000002786
    0.004842570484    0.004842570484
    0.009232130792    0.009232130792
    0.007894548014    0.007894548014
    0.002772699565    0.002772699565
