        0.64589121        0.62476073        0.63253184        0.65803945
       -0.31827027        2.09872716        1.02148043        1.51899349
        0.07479776       -0.00339347       -0.05647990       -0.03968771
        0.63201746        0.60728538        0.53078075        0.55728914
       -0.26146992       -0.24234348       -0.20757327       -0.22594471
        0.35215736        0.31005051        0.27617070        0.28994767
       -0.39499000       -0.39808314       -0.30313205       -0.29694845
        0.33398178        0.23153750        0.18163034        0.27968110
       -0.39499000       -0.39808314       -0.30313205       -0.29694845
        0.35215736        0.31005051        0.27617070        0.28994767
       -0.26146992       -0.24234348       -0.20757327       -0.22594471
       -0.37680613       -0.34908320       -0.26965263       -0.29493597
        0.37951214        0.32613306        0.23892072        0.30142839
       -0.30600529       -0.27259344       -0.25739871       -0.27713378
        0.41296485        0.36974963        0.28402051        0.31826050
       -0.30254705       -0.30724566       -0.26017903       -0.25256458
        0.39421709        0.29690028        0.25348662        0.26205515
       -0.37193756       -0.38993959       -0.31881901       -0.33484919
        0.30612827        0.27656598        0.28302548        0.29748329
        0.36135784        0.27401686        0.23521815        0.26297385
       -0.38976135       -0.37143188       -0.33745844       -0.36781764
        0.32835782        0.28656936        0.23033730        0.24456675
       -0.36598382       -0.33945165       -0.30650935       -0.27707070
        0.35026618        0.33518271        0.30809915        0.30436919
       -0.31938210       -0.26161109       -0.24355450       -0.27854944
        0.38869988        0.37792942        0.32357995        0.31771494
       -0.33000298       -0.31757102       -0.19390291       -0.22773936
       -0.37318163       -0.35082142       -0.29512849       -0.28856249
        0.34860947        0.30806142        0.25589967        0.25200651
       -0.32815653       -0.36312186       -0.31100306       -0.32684596
        0.37603214        0.31616451        0.28685891        0.27435657
       -0.37068565       -0.31111169       -0.27272665       -0.27911509
        0.36918009        0.37852753        0.28568386        0.28287340
       -0.31886450       -0.25846165       -0.22481422       -0.25279904
        0.38549201        0.34237684        0.26989806        0.27131581
        0.39427153        0.37099746        0.22529073        0.19831875
       -0.36160847       -0.31796304       -0.32088933       -0.30286380
        0.35902024        0.31116716        0.26095538        0.26649118
       -0.34766407       -0.35509865       -0.26045564       -0.29442253
        0.37484953        0.30747447        0.25518864        0.24493584
       -0.34766407       -0.35509865       -0.26045564       -0.29442253
        0.35902024        0.31116716        0.26095538        0.26649118
       -0.36160847       -0.31796304       -0.32088933       -0.30286380
       -0.37318163       -0.35082142       -0.29512849       -0.28856249
        0.38549201        0.34237684        0.26989806        0.27131581
       -0.31886450       -0.25846165       -0.22481422       -0.25279904
        0.36918009        0.37852753        0.28568386        0.28287340
       -0.37068565       -0.31111169       -0.27272665       -0.27911509
        0.37603214        0.31616451        0.28685891        0.27435657
       -0.32815653       -0.36312186       -0.31100306       -0.32684596
        0.34860947        0.30806142        0.25589967        0.25200651
        0.36135784        0.27401686        0.23521815        0.26297385
       -0.33000298       -0.31757102       -0.19390291       -0.22773936
        0.38869988        0.37792942        0.32357995        0.31771494
       -0.31938210       -0.26161109       -0.24355450       -0.27854944
        0.35026618        0.33518271        0.30809915        0.30436919
       -0.36598382       -0.33945165       -0.30650935       -0.27707070
        0.32835782        0.28656936        0.23033730        0.24456675
       -0.38976135       -0.37143188       -0.33745844       -0.36781764
       -0.37680613       -0.34908320       -0.26965263       -0.29493597
        0.30612827        0.27656598        0.28302548        0.29748329
       -0.37193756       -0.38993959       -0.31881901       -0.33484919
        0.39421709        0.29690028        0.25348662        0.26205515
       -0.30254705       -0.30724566       -0.26017903       -0.25256458
        0.41296485        0.36974963        0.28402051        0.31826050
       -0.30600529       -0.27259344       -0.25739871       -0.27713378
        0.37951214        0.32613306        0.23892072        0.30142839
        0.35933133        0.32731172        0.27411866        0.28637870
        0.00289209        0.00279076        0.00114068        0.00309666
        0.00778767        0.00363362        0.00107409        0.00038391
        0.01251888        0.01221029        0.00627311        0.00477327
        0.00039391        0.00118465        0.00341432        0.00318268
        0.01251888        0.01221029        0.00627311        0.00477327
        0.00778767        0.00363362        0.00107409        0.00038391
        0.00289209        0.00279076        0.00114068        0.00309666
        0.00076757        0.00055722        0.00108515        0.00700919
        0.00077177        0.00181991        0.00089288        0.00321570
        0.00052979        0.00215574        0.00088133        0.00122799
        0.00446526        0.00140641        0.00207929        0.00123596
        0.00347136        0.00594601        0.00721872        0.00729790
        0.01738096        0.01430180        0.01511407        0.01222139
        0.00183387        0.00086761        0.00194970        0.00728874
        0.00113838        0.00217401        0.00446157        0.00650112
        0.00345807        0.00404967        0.00146756        0.00112278
        0.00086261        0.00466618        0.01153226        0.00481145
        0.00198267        0.00762684        0.00404326        0.00375250
        0.00296585        0.00320119        0.00303248        0.00110618
        0.00592043        0.00258575        0.00080349        0.00306013
        0.01306623        0.02675930        0.01222501        0.01322937
        0.00813084        0.00441872        0.00032668        0.00116076
        0.00155995        0.00047350        0.00227366        0.00046435
        0.00165515        0.00234426        0.00269869        0.00211088
        0.00198034        0.00245184        0.00378862        0.00167344
        0.00556980        0.00271442        0.00938475        0.01239616
        0.00631466        0.01222727        0.01857937        0.01211871
        0.00555294        0.00103486        0.00539508        0.01112132
        0.00228661        0.00206179        0.00170570        0.00171003
        0.00522929        0.00442375        0.00037804        0.00076228
        0.00048872        0.00258508        0.00075953        0.00185180
        0.00181131        0.00125811        0.00114893        0.00096709
        0.00395735        0.00247607        0.00190203        0.00053467
        0.00164663        0.00149953        0.00197086        0.00516202
        0.00185923        0.00233158        0.00152733        0.00085791
        0.01439089        0.00194094        0.00016883        0.00024353
        0.00185923        0.00233158        0.00152733        0.00085791
        0.00164663        0.00149953        0.00197086        0.00516202
        0.00395735        0.00247607        0.00190203        0.00053467
        0.00165515        0.00234426        0.00269869        0.00211088
        0.00048872        0.00258508        0.00075953        0.00185180
        0.00522929        0.00442375        0.00037804        0.00076228
        0.00228661        0.00206179        0.00170570        0.00171003
        0.00555294        0.00103486        0.00539508        0.01112132
        0.00631466        0.01222727        0.01857937        0.01211871
        0.00556980        0.00271442        0.00938475        0.01239616
        0.00198034        0.00245184        0.00378862        0.00167344
        0.00345807        0.00404967        0.00146756        0.00112278
        0.00155995        0.00047350        0.00227366        0.00046435
        0.00813084        0.00441872        0.00032668        0.00116076
        0.01306623        0.02675930        0.01222501        0.01322937
        0.00592043        0.00258575        0.00080349        0.00306013
        0.00296585        0.00320119        0.00303248        0.00110618
        0.00198267        0.00762684        0.00404326        0.00375250
        0.00086261        0.00466618        0.01153226        0.00481145
        0.00076757        0.00055722        0.00108515        0.00700919
        0.00113838        0.00217401        0.00446157        0.00650112
        0.00183387        0.00086761        0.00194970        0.00728874
        0.01738096        0.01430180        0.01511407        0.01222139
        0.00347136        0.00594601        0.00721872        0.00729790
        0.00446526        0.00140641        0.00207929        0.00123596
        0.00052979        0.00215574        0.00088133        0.00122799
        0.00077177        0.00181991        0.00089288        0.00321570
        0.41720105        0.41126845        0.38341790        0.39402845
       -0.36486148       -0.33333954       -0.36009900       -0.36572243
        0.41841438        0.40189015        0.38526254        0.41110601
       -0.39373490       -0.35529705       -0.29885209       -0.35190781
        0.36415851        0.32693638        0.27684309        0.33567381
       -0.43187562       -0.38612875       -0.36052809       -0.43516542
        0.34364894        0.37599812        0.31541042        0.32164095
       -0.40676789       -0.38332014       -0.38018562       -0.38998916
       -0.41391261       -0.41760411       -0.37754641       -0.41501797
        0.33665358        0.37542743        0.34806576        0.35104195
       -0.39819548       -0.37690341       -0.35169284       -0.36573538
        0.40746979        0.37050014        0.35338176        0.41519416
       -0.39675507       -0.38489826       -0.36365602       -0.35044810
        0.40432392        0.37081436        0.35842391        0.39704200
       -0.36304935       -0.36896594       -0.34159362       -0.38356752
        0.37718736        0.37250170        0.35460584        0.35427149
        0.39348640        0.39293694        0.34581433        0.32226821
       -0.38275592       -0.38708625       -0.33364670       -0.39631714
        0.40122655        0.38487137        0.32968275        0.30586112
       -0.40252029       -0.40656688       -0.39069193       -0.42622359
        0.35789483        0.32766428        0.29780198        0.33925029
       -0.36540012       -0.37212664       -0.35825854       -0.38507550
        0.38076762        0.38387931        0.36300802        0.41484198
       -0.36330042       -0.35720800       -0.33140922       -0.32987614
       -0.37155502       -0.36508620       -0.33281607       -0.32219865
        0.37990368        0.40441064        0.38480921        0.40133475
