************************************************
 ***********************************************
           Epsoc_phonon_along_Z
************************************************
************************************************
 Hamiltonian: H = H_k + \lambda * X1 * i sigma_y J^x + X2 * i sigma_x J^y

 ####################################
 #####  Monte Carlo parameter  #####
 ####################################
 nbin  =               5
 measurements in one_bin              2
 warmup  =              10
 meas_interval  =               1
 meas_timerange  =               0
 total_iterations  =              20
 number of mpi_blocks  =               1
 number of cores per block  =               1
 global update is used

####################################
 #######  Physical parameter  #######
####################################
 lattice_dimension =            2
 Lt    =            1000
 dtau  =    0.100000000000000
 Beta  = dtau*Lt =  100.000000000000000
 lambda, el-phonon coupling =    1.000000000000000
 omega   =    1.000000000000000
 M   =    1.000000000000000
 K   =    1.000000000000000
 U_eff = lam^2/omega^2   =    1.000000000000000
 disorder =    0.000000000000000
 filling  =    0.500000000000000
 N_up = N_down  =              64

List of observables, averages and errors
 Description: 
   e_PE = -U/2 * (n_up + n_down)^2 = -U/2*(n_up+n_down) - U*n_up*n_down
#--observables--#
  
Name            Index           Average             Error
BFx_BFy            14        0.22170050        0.00697611
BFx_BFy            15       -0.20387568        0.01205927
BFx_BFy            16        0.21776064        0.01392475
BFx_BFy            17        0.20141318        0.01116375
BFx_BFy            18       -0.20868416        0.00944852
BFx_BFy            19        0.21620563        0.00820259
BFx_BFy            20       -0.21350258        0.01627863
BFx_BFy            21        0.20821821        0.01980046
BFx_BFy            22       -0.19238847        0.01208856
BFx_BFy            23        0.22948924        0.00384680
BFx_BFy            24       -0.19904434        0.00790957
BFx_BFy            25       -0.22044937        0.01375076
BFx_BFy            26        0.20340488        0.01313007
BFx_BFy            27       -0.22858393        0.01297080
BFx_BFy            28        0.20767420        0.00724761
BFx_BFy            29       -0.21528667        0.00911155
BFx_BFy            30        0.21454589        0.01408279
BFx_BFy            31       -0.18180144        0.02103738
BFx_BFy            32        0.21368515        0.01263032
BFx_BFy            33        0.20035833        0.00652914
BFx_BFy            34       -0.22097438        0.00402644
BFx_BFy            35        0.20860740        0.00824355
BFx_BFy            36       -0.23664095        0.00407766
BFx_BFy            37        0.19155601        0.01264692
BFx_BFy            38       -0.22349561        0.00903267
BFx_BFy            39        0.21669713        0.00856426
BFx_BFy            40       -0.22210299        0.00967104
BFx_BFy            41       -0.21287738        0.00771952
BFx_BFy            42        0.21861135        0.01399224
BFx_BFy            43       -0.21486536        0.01424635
BFx_BFy            44        0.20569355        0.00882239
BFx_BFy            45       -0.21619338        0.01073735
BFx_BFy            46        0.22499634        0.01325250
BFx_BFy            47       -0.22975535        0.00333473
BFx_BFy            48        0.23891386        0.01079744
BFx_BFy            49        0.21753036        0.00811748
BFx_BFy            50       -0.22357956        0.00758575
BFx_BFy            51        0.21610007        0.01186422
BFx_BFy            52       -0.20416917        0.00815836
BFx_BFy            53        0.24191165        0.00745351
BFx_BFy            54       -0.20601775        0.01061908
BFx_BFy            55        0.21614537        0.01687030
BFx_BFy            56       -0.18603285        0.01199929
BFx_BFy            57       -0.21858752        0.01184666
BFx_BFy            58        0.20519470        0.01178363
BFx_BFy            59       -0.20685461        0.00871304
BFx_BFy            60        0.20937389        0.01362555
BFx_BFy            61       -0.19225438        0.01485474
BFx_BFy            62        0.22505215        0.01529488
BFx_BFy            63       -0.20702656        0.01025738
BFx_BFy            64        0.22273566        0.00959569
  
#-----------------------------------------------------------
BFx_BFy_k           1        0.21350606        0.00992019
BFx_BFy_k           2       -0.00091981        0.00032183
BFx_BFy_k           3       -0.00040953        0.00029604
BFx_BFy_k           4        0.00039732        0.00019764
BFx_BFy_k           5        0.00145770        0.00023796
BFx_BFy_k           6        0.00039732        0.00019764
BFx_BFy_k           7       -0.00040953        0.00029604
BFx_BFy_k           8       -0.00091981        0.00032183
BFx_BFy_k           9       -0.00054227        0.00046631
BFx_BFy_k          10       -0.00163037        0.00036269
BFx_BFy_k          11        0.00102712        0.00035045
BFx_BFy_k          12        0.00074253        0.00032043
BFx_BFy_k          13        0.00275599        0.00050556
BFx_BFy_k          14        0.00011475        0.00048215
BFx_BFy_k          15       -0.00028248        0.00023318
BFx_BFy_k          16       -0.00031717        0.00028549
BFx_BFy_k          17        0.00103881        0.00071137
BFx_BFy_k          18        0.00030099        0.00035756
