************************************************
 ***********************************************
           Epsoc_phonon_along_Z
************************************************
************************************************
 Hamiltonian: H = H_k + \lambda * X1 * i sigma_y J^x + X2 * i sigma_x J^y

 ####################################
 #####  Monte Carlo parameter  #####
 ####################################
 nbin  =               5
 measurements in one_bin              2
 warmup  =              10
 meas_interval  =               1
 meas_timerange  =               0
 total_iterations  =              20
 number of mpi_blocks  =               1
 number of cores per block  =               1
 global update is used

####################################
 #######  Physical parameter  #######
####################################
 lattice_dimension =            2
 Lt    =            1000
 dtau  =    0.100000000000000
 Beta  = dtau*Lt =  100.000000000000000
 lambda, el-phonon coupling =    1.000000000000000
 omega   =    1.000000000000000
 M   =    1.000000000000000
 K   =    1.000000000000000
 U_eff = lam^2/omega^2   =    1.000000000000000
 disorder =    0.000000000000000
 filling  =    0.500000000000000
 N_up = N_down  =              64

List of observables, averages and errors
 Description: 
   e_PE = -U/2 * (n_up + n_down)^2 = -U/2*(n_up+n_down) - U*n_up*n_down
#--observables--#
  
Name            Index           Average             Error
BFy_BFy_k          34        0.00291043        0.00089067
BFy_BFy_k          35        0.00071453        0.00026274
BFy_BFy_k          36        0.00212143        0.00044668
BFy_BFy_k          37        0.00081059        0.00046609
BFy_BFy_k          38        0.00212143        0.00044668
BFy_BFy_k          39        0.00071453        0.00026274
BFy_BFy_k          40        0.00291043        0.00089067
BFy_BFy_k          41        0.00108643        0.00037028
BFy_BFy_k          42        0.00372737        0.00126519
BFy_BFy_k          43        0.00175043        0.00071098
BFy_BFy_k          44        0.00836984        0.00122388
BFy_BFy_k          45        0.00386848        0.00082761
BFy_BFy_k          46        0.00597580        0.00059472
BFy_BFy_k          47        0.00568326        0.00068357
BFy_BFy_k          48        0.00189169        0.00031905
BFy_BFy_k          49        0.00120062        0.00030746
BFy_BFy_k          50        0.00172092        0.00053157
BFy_BFy_k          51        0.00204748        0.00039745
BFy_BFy_k          52        0.00128590        0.00033553
BFy_BFy_k          53        0.00093141        0.00017589
BFy_BFy_k          54        0.00432289        0.00067170
BFy_BFy_k          55        0.00682849        0.00142926
BFy_BFy_k          56        0.00078713        0.00035773
BFy_BFy_k          57        0.00264166        0.00039387
BFy_BFy_k          58        0.00160410        0.00048619
BFy_BFy_k          59        0.00297410        0.00098595
BFy_BFy_k          60        0.00539127        0.00053715
BFy_BFy_k          61        0.00303159        0.00065195
BFy_BFy_k          62        0.00275569        0.00087918
BFy_BFy_k          63        0.00098302        0.00019890
BFy_BFy_k          64        0.00122750        0.00027677
  
#-----------------------------------------------------------
BFxy_BFxy           1        0.17362347        0.01364581
BFxy_BFxy           2        0.02509079        0.00372773
BFxy_BFxy           3        0.02942903        0.00365087
BFxy_BFxy           4        0.03834308        0.00414313
BFxy_BFxy           5        0.04777471        0.01018081
BFxy_BFxy           6        0.03834308        0.00414313
